position,ppr_points,var,moving_avg,up_vol,down_vol,hv_plays,hv_points,ou,def_rk,attempts,conv_rate,ay_att,yac_att,yds_route
WR,3.20,0.92,3.72,2.76,0.39,1,3.20,38.5,28,2,0.50,4.25,2.75,7.00
TE,1.60,0.93,7.70,1,1,0,0,38.5,23,1,1.00,3.00,3.00,6.00
WR,1.80,0.53,1.27,1.64,0.48,0,0,38.5,28,2,0.50,2.75,1.75,4.50
TE,2.40,0.49,5.20,1,1,0,0,38.5,28,2,0.50,3.50,2.25,5.75
WR,14.10,0.38,8.62,1.54,0.52,1,11.80,38.5,23,13,0.15,1.13,0.14,1.27
WR,14.70,0.68,15.26,2.01,0.30,1,8.50,38.5,23,4,1.00,1.94,1.00,2.94
WR,12.50,0.57,8.52,1.94,0.42,2,8.80,38.5,23,6,0.67,2.64,0.72,3.36
WR,1.90,0.88,4.56,1,1,0,0,38.5,23,1,1.00,3.00,6.00,9.00
WR,9.20,0.52,12.82,1.73,0.33,1,3.40,38.5,28,6,0.67,1.78,0.33,2.11
TE,12.20,0.56,8.04,1.80,0.29,1,10.10,38.5,23,3,0.67,4.89,1.44,6.33
TE,6.30,0.40,14.14,1.52,0.51,0,0,46,12,5,0.60,0.80,0.80,1.60
WR,16.50,0.51,13.82,1.69,0.41,2,12.80,46,17,6,0.67,1.86,0.22,2.08
WR,15.10,0.60,5.70,2.01,0.45,1,4.70,46,12,9,0.67,1.26,0.28,1.54
TE,2.30,0.66,3.76,2.17,0.34,0,0,46,12,2,0.50,7.75,0.25,8.00
TE,3.50,0.80,3.46,2.32,0.28,0,0,46,17,2,1.00,3.75,0.00,3.75
WR,13.30,0.48,7.52,1.74,0.52,1,3.50,46,12,10,0.60,0.64,0.34,0.98
WR,12.00,0.67,10.42,2.24,0.26,1,7.30,46,17,7,0.43,1.12,0.12,1.25
WR,6.30,0.70,20.80,2.21,0.29,0,0,46,17,8,0.38,1.50,0.05,1.55
WR,6.80,0.60,15.14,1.96,0.38,2,6.80,46,12,4,0.50,2.69,1.88,4.56
WR,7.90,0.67,17.04,2.01,0.31,0,0,42.5,,7,0.71,1.18,0.41,1.59
WR,9.20,0.64,12.58,2.14,0.37,0,0,42.5,,8,0.63,1.70,0.22,1.92
TE,6.10,0.62,4.90,2.07,0.31,0,0,42.5,,8,0.50,0.84,0.06,0.91
WR,19.00,0.58,7.38,1.79,0.35,1,12.40,52,8,5,0.80,1.84,1.40,3.24
WR,10.60,0.38,19.06,1.55,0.53,2,7.10,52,8,5,0.80,1.72,0.84,2.56
TE,4.80,0.78,4.26,2.34,0.27,0,0,52,10,4,0.75,0.94,0.25,1.19
WR,2.00,0.49,6.88,1.71,0.50,0,0,52,10,1,1.00,10.00,0.00,10.00
WR,4.20,0.79,3.24,2.50,0.31,0,0,52,10,4,0.25,2.00,1.44,3.44
WR,1.60,0.55,2.70,2.08,0.53,0,0,52,8,3,0.33,1.11,0.33,1.44
TE,3.10,0.88,2.34,2.09,-0.01,0,0,52,8,3,0.67,1.44,0.78,2.22
WR,7.10,0.49,13.07,1.72,0.42,0,0,52,10,6,0.67,1.28,0.31,1.58
WR,21.90,0.68,18.10,2.07,0.46,3,13.40,52,10,11,0.64,1.09,0.50,1.59
WR,5.80,0.61,9.28,1.90,0.40,0,0,47.5,18,3,1.00,2.67,0.44,3.11
TE,2.00,0.27,2.23,1,1,0,0,47.5,18,2,0.50,6.25,0.50,6.75
WR,3.40,0.64,4.62,2.29,0.45,1,3.40,47.5,18,1,1.00,3.00,21.00,24.00
WR,12.00,0.56,7.98,1.80,0.32,1,4.50,47.5,5,7,0.71,1.45,0.47,1.92
WR,4.50,0.58,14.66,1.91,0.36,0,0,47.5,18,5,0.40,3.36,0.20,3.56
TE,4.60,0.70,2.38,2.30,0.36,1,3.20,47.5,18,2,1.00,1.50,5.00,6.50
WR,13.10,0.90,3.86,2.45,0.23,2,9.90,47.5,5,5,0.80,2.96,1.28,4.24
TE,7.70,0.54,7.12,1.79,0.42,0,0,47.5,5,10,0.40,0.80,0.27,1.07
TE,17.70,0.45,18.54,1.50,0.38,1,8.70,47.5,18,7,0.71,1.29,0.37,1.65
WR,1.40,0.93,4.34,2.61,0.39,0,0,47.5,5,3,0.33,3.33,0.00,3.33
WR,2.60,0.86,5.24,2.50,0.33,0,0,47.5,18,2,0.50,4.25,0.75,5.00
WR,7.40,0.77,12.62,2.33,0.28,0,0,43.5,15,6,0.67,2.14,0.17,2.31
WR,16.80,0.54,19.12,1.85,0.45,2,10.50,43.5,29,7,0.86,1.84,0.45,2.29
WR,21.00,1.25,3.54,3.61,0.09,2,17.10,43.5,15,6,0.67,1.33,2.58,3.92
TE,2.10,1.00,5.20,2.54,0.28,0,0,43.5,15,4,0.25,3.13,0.38,3.50
WR,11.30,0.59,6.50,1.83,0.15,1,4.40,43.5,15,10,0.50,1.50,0.09,1.59
WR,8.10,0.34,18.04,1.46,0.57,1,3.10,43.5,15,7,0.71,0.65,0.51,1.16
WR,6.60,0.62,9.26,1.97,0.38,0,0,43.5,29,8,0.38,0.99,0.52,1.50
TE,14.70,0.49,15.24,1.62,0.40,1,7.90,43.5,29,8,0.50,1.88,0.02,1.89
TE,7.40,0.52,3.84,1.78,0.45,0,0,43.5,29,7,0.57,0.51,0.55,1.06
TE,4.50,0.33,2.72,1,1,1,4.50,43.5,29,1,1.00,34.00,1.00,35.00
WR,4.40,0.53,11.18,1.64,0.41,0,0,43.5,16,6,0.50,1.81,0.20,2.00
WR,6.80,0.68,6.84,2.26,0.46,0,0,43.5,16,8,0.50,0.99,0.41,1.39
WR,-0.20,1.39,3.74,3.73,0.03,0,0,43.5,21,1,0.00,38.00,0.00,38.00
WR,8.90,1.03,3.96,2.64,0.34,0,0,43.5,21,6,0.83,1.03,0.72,1.75
TE,1.30,0.84,5.62,2.71,0.16,0,0,43.5,21,5,0.20,1.96,0.04,2.00
TE,7.10,0.62,3.28,1.97,0.47,1,7.10,43.5,21,1,1.00,1.00,0.00,1.00
TE,19.30,0.70,11.16,2.09,0.25,2,14.20,43.5,16,8,0.63,1.09,0.34,1.44
WR,8.00,0.56,16.26,1.90,0.41,1,4.10,43.5,16,5,0.60,2.64,0.36,3.00
WR,14.10,0.60,13.54,1.96,0.31,0,0,43.5,21,10,0.60,1.51,0.27,1.78
WR,4.80,0.59,8.24,1.95,0.47,0,0,43.5,21,6,0.67,0.53,0.06,0.58
WR,1.30,0.84,9.02,2.10,0.20,0,0,36.5,9,6,0.17,0.95,0.03,0.97
TE,2.30,0.79,6.20,2.27,0.27,0,0,36.5,9,3,0.33,1.44,1.11,2.55
TE,4.20,0.52,4.18,1.71,0.36,0,0,36.5,9,4,0.75,1.81,0.06,1.88
WR,4.50,0.57,4.56,2.06,0.47,1,4.50,36.5,9,1,1.00,20.00,15.00,35.00
WR,2.00,1.08,3.98,3.10,0.34,0,0,36.5,9,3,0.67,1.00,1.33,2.33
TE,3.40,0.85,2.76,2.23,0.34,1,3.40,36.5,31,3,0.33,3.56,0.22,3.78
WR,6.70,0.58,9.66,1.98,0.45,0,0,36.5,31,6,0.67,1.08,0.33,1.42
WR,3.90,0.43,10.88,1.38,0.59,0,0,36.5,9,8,0.25,1.80,0.20,2.00
WR,4.10,0.54,8.18,1.91,0.38,0,0,36.5,31,3,0.67,1.44,0.56,2.00
WR,3.90,0.75,8.82,2.04,0.19,0,0,36.5,31,4,0.50,2.63,0.13,2.75
TE,5.70,1.38,7.92,3.79,0.29,0,0,47,24,6,0.50,1.78,0.17,1.95
WR,12.80,0.99,5.50,2.79,0.26,1,8.00,47,11,6,0.50,2.47,2.14,4.61
WR,8.80,1.52,0.40,1,1,1,8.80,47,11,1,1.00,18.00,0.00,18.00
WR,4.40,0.59,2.10,1.79,0.31,0,0,47,24,4,0.50,2.81,0.38,3.19
WR,4.10,0.61,15.56,1.93,0.29,0,0,47,24,4,0.75,0.25,0.44,0.69
WR,8.10,0.60,7.92,1.92,0.34,1,4.60,47,11,3,1.00,4.89,0.78,5.67
WR,4.10,0.99,6.44,2.60,0.25,1,4.10,47,24,2,0.50,3.50,6.00,9.50
WR,16.70,0.46,11.34,1.57,0.41,2,7.80,47,11,8,0.75,1.92,0.11,2.03
TE,4.30,0.75,6.54,2.07,0.21,0,0,47,11,4,0.75,-0.06,1.19,1.13
WR,7.70,0.75,4.00,1,1,1,4.90,47,11,2,1.00,12.00,2.25,14.25
WR,7.50,0.55,2.28,1.80,0.59,1,3.30,47,24,4,0.75,3.75,0.44,4.19
TE,1.60,0.58,13.90,1.80,0.25,0,0,41,26,1,1.00,6.00,0.00,6.00
WR,1.90,0.93,7.10,3.14,0.31,0,0,41,1,3,0.33,2.89,0.33,3.22
TE,4.60,0.43,3.95,1.39,0.60,1,3.30,41,26,2,1.00,2.50,4.00,6.50
WR,17.30,0.67,10.50,2.30,0.29,1,7.40,41,26,8,0.63,1.09,0.30,1.39
WR,2.20,0.53,3.36,1,1,0,0,41,1,2,0.50,12.00,0.00,12.00
WR,4.40,0.52,15.76,1.77,0.45,1,3.10,41,26,6,0.33,2.75,0.14,2.89
WR,1.00,0.50,2.48,1.80,0.52,0,0,41,26,1,1.00,-3.00,3.00,0.00
WR,1.80,0.58,3.60,1.91,0.43,0,0,41,26,2,0.50,3.00,0.75,3.75
WR,5.60,0.47,12.90,1.73,0.44,0,0,41,1,7,0.57,1.88,0.27,2.14
TE,7.60,0.89,2.02,2.58,0.33,0,0,41,1,9,0.44,0.93,0.07,1.00
WR,4.10,0.75,5.66,2.38,0.36,0,0,41,1,5,0.60,1.36,0.08,1.44
WR,16.00,0.91,7.00,2.66,0.32,2,6.50,41,6,12,0.50,1.07,0.10,1.17
WR,4.90,0.47,8.00,1.84,0.50,0,0,41,30,2,1.00,6.75,0.50,7.25
WR,2.90,1.08,7.94,2.58,0.34,0,0,41,6,4,0.25,2.63,0.00,2.63
WR,3.40,0.56,2.86,1.97,0.53,0,0,41,30,4,0.50,2.13,0.19,2.31
TE,3.90,0.65,1.64,2.06,0.47,0,0,41,30,4,0.75,0.19,0.44,0.63
TE,9.00,0.43,10.02,1.76,0.42,0,0,41,30,6,0.83,0.56,0.61,1.17
TE,8.60,0.98,2.44,2.74,0.00,1,7.40,41,30,3,0.67,-0.44,0.78,0.33
WR,11.00,0.82,3.94,2.25,0.20,1,7.60,41,30,2,1.00,2.75,2.50,5.25
TE,9.10,0.63,8.80,1.85,0.34,0,0,41,6,10,0.50,0.30,0.29,0.59
WR,10.00,0.60,13.42,1.67,0.18,1,3.30,41,30,6,0.67,1.81,0.31,2.11
TE,3.30,0.33,1.80,1.53,0.72,1,3.30,49.5,8,2,0.50,7.75,0.00,7.75
WR,2.80,0.99,7.30,2.79,0.26,0,0,49.5,8,2,0.50,8.50,0.00,8.50
TE,10.00,0.95,7.62,2.50,0.17,1,10.00,49.5,8,1,1.00,4.00,26.00,30.00
TE,2.40,0.09,2.10,1,1,0,0,49.5,8,1,1.00,0.00,14.00,14.00
TE,3.20,0.78,7.00,2.34,0.27,0,0,49.5,24,2,1.00,1.75,1.25,3.00
WR,15.90,0.60,5.48,1.92,0.34,1,8.60,49.5,8,5,1.00,1.32,0.40,1.72
WR,11.30,0.49,5.90,1.71,0.50,2,11.30,49.5,24,4,0.50,3.00,0.63,3.63
WR,18.90,0.46,8.02,1.57,0.41,1,11.20,49.5,8,8,0.63,2.27,0.06,2.33
TE,8.90,0.75,5.16,2.07,0.21,0,0,49.5,8,5,0.80,2.56,0.00,2.56
WR,3.90,0.79,4.52,2.50,0.31,0,0,49.5,24,2,1.00,3.50,0.50,4.00
WR,2.10,0.75,5.84,1,1,0,0,49.5,8,1,1.00,9.00,2.00,11.00
WR,4.60,0.49,13.33,1.72,0.42,1,3.10,49.5,24,5,0.40,2.24,0.28,2.52
WR,8.40,0.68,18.76,2.07,0.46,1,3.90,49.5,24,8,0.38,2.36,0.38,2.74
WR,2.80,0.49,10.76,1.72,0.38,0,0,49.5,8,1,1.00,6.00,5.00,11.00
TE,8.70,0.74,8.56,2.15,0.17,0,0,46.5,20,5,0.80,2.44,0.44,2.88
WR,1.80,0.40,1.83,1,1,0,0,46.5,20,1,1.00,0.00,8.00,8.00
WR,8.20,0.35,6.20,1.50,0.57,1,3.80,46.5,13,5,0.60,1.96,0.56,2.52
WR,1.30,0.81,8.00,2.22,0.24,0,0,46.5,13,2,0.50,5.25,0.00,5.25
WR,4.90,0.70,5.80,2.06,0.43,0,0,46.5,20,5,0.60,2.40,0.12,2.52
TE,4.10,0.74,4.58,1,1,1,4.10,46.5,20,1,1.00,22.00,9.00,31.00
WR,2.50,0.88,4.64,2.49,0.39,0,0,46.5,20,5,0.20,3.20,0.00,3.20
TE,1.30,0.36,2.36,1.38,0.62,0,0,46.5,13,1,1.00,0.00,3.00,3.00
WR,7.50,0.43,12.46,1.58,0.51,1,5.00,46.5,20,4,0.50,5.06,0.38,5.44
TE,3.70,0.75,9.54,2.24,0.27,0,0,46.5,13,4,0.50,1.69,0.75,2.44
WR,22.90,0.60,11.16,1.96,0.29,2,14.40,46.5,13,17,0.41,0.53,0.04,0.57
WR,11.30,0.48,6.04,1.74,0.52,0,0,44.5,25,5,1.00,2.48,0.04,2.52
WR,5.80,0.60,5.90,2.01,0.45,0,0,44.5,25,5,0.60,2.52,0.32,2.84
TE,1.50,0.66,5.34,2.17,0.34,0,0,44.5,25,1,1.00,5.00,0.00,5.00
WR,12.50,0.55,5.55,2.10,0.54,1,6.40,44.5,17,6,0.67,1.50,1.42,2.92
WR,8.00,0.63,6.86,1.95,0.35,0,0,44.5,17,5,0.80,0.88,0.80,1.68
TE,9.20,0.77,3.86,2.28,0.35,1,3.40,44.5,17,5,0.80,1.64,1.16,2.80
WR,22.40,0.52,14.44,1.70,0.42,0,0,44.5,17,13,0.77,0.97,0.14,1.11
WR,21.50,0.60,12.24,1.96,0.38,4,17.50,44.5,25,8,0.75,1.34,0.38,1.72
TE,15.30,0.93,8.28,2.65,0.29,2,12.60,44.5,17,3,1.00,4.56,2.44,7.00
WR,1.30,0.88,3.00,2.60,0.34,0,0,44.5,17,2,0.50,3.25,0.00,3.25
TE,12.70,0.40,14.06,1.52,0.51,1,7.40,44.5,25,10,0.50,0.76,0.14,0.90
TE,2.70,0.81,9.50,2.55,0.32,0,0,53,5,5,0.40,2.16,0.12,2.28
WR,17.40,0.59,15.86,2.09,0.40,1,7.90,53,5,6,1.00,0.83,2.33,3.17
WR,1.40,0.64,6.26,2.29,0.45,0,0,53,7,1,1.00,4.00,0.00,4.00
WR,8.80,0.77,3.20,2.20,0.32,1,8.80,53,5,2,0.50,3.75,2.50,6.25
WR,15.90,0.56,8.54,1.87,0.42,2,12.30,53,5,6,0.67,2.72,0.08,2.81
WR,16.00,0.58,14.14,1.91,0.36,2,12.70,53,7,6,0.67,2.61,-0.03,2.58
TE,1.80,0.85,4.34,2.50,0.53,0,0,53,5,1,1.00,5.00,3.00,8.00
TE,2.00,0.70,3.60,2.30,0.36,0,0,53,7,1,1.00,2.00,8.00,10.00
WR,4.40,0.55,29.08,1.85,0.30,0,0,53,5,3,0.67,3.89,1.56,5.45
TE,25.80,0.45,16.72,1.50,0.38,4,14.50,53,7,14,0.64,0.77,0.19,0.96
WR,1.70,0.86,5.44,2.50,0.33,0,0,53,7,1,1.00,6.00,1.00,7.00
WR,1.30,1.00,7.06,1,1,0,0,53,5,1,1.00,3.00,0.00,3.00
WR,4.30,0.61,9.94,1.90,0.40,0,0,53,7,4,0.50,1.81,0.81,2.63
WR,1.80,0.53,2.95,1.95,0.56,0,0,47.5,12,1,1.00,7.00,1.00,8.00
TE,2.20,0.80,4.58,2.32,0.28,0,0,47.5,14,1,1.00,6.00,6.00,12.00
WR,0.90,0.71,6.02,1,1,0,0,47.5,12,1,1.00,15.00,4.00,19.00
WR,2.80,0.80,8.04,2.30,0.22,0,0,47.5,12,3,0.67,0.78,0.67,1.44
WR,3.40,0.67,12.16,2.24,0.26,0,0,47.5,14,5,0.40,1.52,0.00,1.52
WR,3.80,0.64,9.18,1.96,0.40,0,0,47.5,12,7,0.29,2.78,0.12,2.90
WR,16.50,0.70,19.50,2.21,0.29,1,7.10,47.5,14,7,0.86,0.90,0.35,1.25
TE,9.60,0.70,4.40,2.37,0.34,1,9.60,47.5,12,2,0.50,5.50,1.00,6.50
TE,1.40,0.28,2.14,1.39,0.67,0,0,47.5,14,2,0.50,1.00,0.25,1.25
WR,1.60,0.55,12.14,1.82,0.36,0,0,47.5,12,4,0.25,4.13,0.00,4.13
TE,0.90,0.57,14.56,1.77,0.29,0,0,47.5,12,3,0.33,5.11,0.33,5.44
WR,4.10,0.51,15.14,1.69,0.41,0,0,47.5,14,3,0.67,0.44,2.44,2.89
WR,11.00,0.57,16.96,1.84,0.38,1,3.50,40,28,9,0.56,0.70,0.32,1.02
TE,2.10,0.68,3.82,1.82,0.12,0,0,40,19,2,0.50,4.25,1.25,5.50
TE,1.80,0.56,10.32,1.80,0.29,0,0,40,19,4,0.50,3.13,0.31,3.44
TE,3.10,0.82,11.75,2.04,0.30,0,0,40,28,5,0.40,2.32,0.16,2.48
WR,2.20,0.38,9.58,1.54,0.52,0,0,40,19,4,0.50,1.50,0.63,2.13
WR,6.30,0.91,3.66,2.88,0.32,1,5.60,40,28,3,0.33,10.11,0.33,10.44
WR,16.50,0.68,14.38,2.01,0.30,2,10.90,40,19,7,0.71,1.39,0.18,1.57
WR,4.00,0.57,8.82,1.94,0.42,0,0,40,19,3,0.67,2.78,0.67,3.44
TE,7.10,0.72,4.10,2.32,0.43,1,3.10,40,28,6,0.50,1.03,0.70,1.72
WR,1.90,0.63,5.90,2.09,0.38,0,0,40,28,3,0.33,3.33,0.11,3.44
TE,17.60,0.45,13.36,1.60,0.27,1,8.00,41,27,9,0.67,0.75,0.14,0.89
WR,3.70,0.74,8.96,2.27,0.24,0,0,41,27,3,0.67,3.78,0.11,3.89
TE,18.10,0.53,10.82,1.70,0.24,1,3.80,41,4,12,0.67,0.72,0.17,0.90
WR,11.40,0.65,7.98,1.87,0.26,2,7.00,41,4,10,0.40,1.31,0.09,1.40
WR,30.90,0.75,10.08,2.18,0.24,1,13.70,41,4,16,0.69,0.41,0.31,0.71
WR,18.90,0.62,12.02,1.91,0.32,1,8.00,41,27,9,0.78,0.91,0.19,1.10
TE,9.50,0.96,10.04,2.56,0.26,1,8.30,41,27,2,1.00,4.00,-0.25,3.75
WR,21.00,0.87,7.46,2.79,0.13,2,21.00,41,4,3,0.67,5.22,5.33,10.56
WR,14.90,0.51,17.12,1.72,0.40,1,7.30,41,27,10,0.40,1.04,0.28,1.32
WR,4.40,0.93,0.90,1,1,0,0,47,10,2,0.50,16.75,0.00,16.75
WR,5.10,0.35,5.40,1,1,1,3.40,47,10,3,1.00,1.67,0.67,2.33
WR,24.30,0.38,18.34,1.55,0.53,1,7.40,47,22,11,0.82,0.72,0.36,1.07
WR,9.00,0.67,18.20,2.01,0.31,0,0,47,10,12,0.42,0.56,0.13,0.69
TE,3.30,0.62,5.04,2.07,0.31,0,0,47,10,2,1.00,0.25,3.00,3.25
WR,1.00,0.82,3.46,2.58,0.25,0,0,47,22,5,0.60,0.76,0.08,0.84
WR,3.30,0.55,2.46,2.08,0.53,1,3.30,47,22,3,0.33,4.11,0.00,4.11
TE,3.20,0.88,2.88,2.09,-0.01,1,3.20,47,22,2,0.50,6.00,0.50,6.50
WR,5.80,0.64,12.58,2.14,0.37,0,0,47,10,6,0.50,1.28,0.14,1.42
WR,7.30,0.59,11.08,1.95,0.47,1,5.50,43,1,6,0.33,1.36,0.70,2.06
WR,0.40,1.39,4.58,3.73,0.03,0,0,43,1,3,0.00,4.11,0.00,4.11
WR,2.10,0.98,4.06,2.92,0.36,0,0,43,1,2,0.50,3.50,1.25,4.75
TE,2.10,0.84,7.18,2.71,0.16,0,0,43,1,4,0.50,2.00,0.50,2.50
TE,6.40,0.62,4.06,1.97,0.47,0,0,43,1,4,1.00,0.69,0.81,1.50
WR,14.70,0.67,11.12,2.30,0.29,1,9.00,43,16,6,0.83,1.31,0.20,1.50
WR,6.00,0.52,20.68,1.77,0.45,1,3.10,43,16,5,0.60,1.12,0.84,1.96
WR,2.10,0.58,4.72,1.91,0.43,0,0,43,16,1,1.00,4.00,7.00,11.00
TE,9.70,0.58,13.70,1.80,0.25,1,7.10,43,16,2,1.00,4.00,0.25,4.25
WR,5.00,0.60,17.04,1.96,0.31,0,0,43,1,4,0.50,3.69,0.19,3.88
WR,9.40,0.82,11.60,2.20,0.27,0,0,39.5,2,5,1.00,1.20,0.56,1.76
WR,18.00,0.37,21.42,1.61,0.66,2,14.50,39.5,2,13,0.31,1.54,0.01,1.55
WR,14.90,0.60,12.82,1.67,0.18,2,7.10,42.5,31,10,0.60,1.14,0.14,1.28
TE,5.20,0.52,4.94,1.71,0.36,1,3.30,42.5,6,4,0.50,2.19,0.88,3.06
WR,3.00,1.08,3.84,3.10,0.34,0,0,42.5,6,2,1.00,1.25,1.25,2.50
WR,2.60,0.84,11.76,2.10,0.20,0,0,42.5,6,2,0.50,5.75,0.00,5.75
WR,1.80,0.56,3.10,1,1,0,0,42.5,6,1,1.00,7.00,1.00,8.00
WR,1.90,0.56,4.52,1.97,0.53,0,0,42.5,31,2,0.50,3.50,0.00,3.50
TE,1.90,0.65,2.64,2.06,0.47,0,0,42.5,31,2,0.50,-0.50,3.00,2.50
TE,0.40,0.98,2.28,2.74,0.00,0,0,42.5,31,1,0.00,16.00,0.00,16.00
WR,2.70,0.82,4.70,2.25,0.20,0,0,42.5,31,1,1.00,13.00,4.00,17.00
WR,9.70,0.43,9.64,1.38,0.59,0,0,42.5,6,11,0.45,0.93,0.15,1.07
WR,3.20,0.63,8.12,1.89,0.26,1,3.20,42.5,31,1,1.00,22.00,0.00,22.00
TE,17.40,0.43,8.26,1.76,0.42,1,10.30,42.5,31,4,1.00,2.06,2.56,4.63
WR,21.40,0.47,10.80,1.73,0.44,2,13.60,46.5,11,13,0.54,0.53,0.26,0.79
WR,6.30,0.93,6.92,3.14,0.31,0,0,46.5,11,8,0.63,0.31,0.38,0.69
WR,2.90,0.61,17.70,1.93,0.29,0,0,46.5,26,4,0.25,3.63,0.13,3.75
WR,17.50,0.99,3.68,2.60,0.25,2,16.20,46.5,26,4,0.75,1.19,0.31,1.50
TE,17.70,1.30,1.90,4.16,0.32,2,14.00,46.5,11,4,1.00,2.63,2.19,4.81
WR,16.70,0.50,19.68,1.76,0.40,1,8.30,46.5,11,7,0.71,1.55,0.51,2.06
TE,1.50,0.89,2.76,2.58,0.33,0,0,46.5,11,2,0.50,2.25,1.50,3.75
WR,5.80,0.75,5.50,2.38,0.36,0,0,46.5,11,6,0.50,2.58,0.14,2.72
TE,26.60,1.38,4.98,3.79,0.29,1,10.00,46.5,26,12,0.75,0.79,0.26,1.05
TE,3.50,0.82,4.82,2.80,0.46,0,0,39.5,18,2,1.00,2.50,1.25,3.75
WR,3.00,1.25,3.38,3.61,0.09,0,0,39.5,18,1,1.00,3.00,10.00,13.00
TE,5.30,0.58,4.46,1.87,0.32,1,3.50,39.5,29,2,1.00,6.00,2.25,8.25
WR,14.90,0.59,6.04,1.83,0.15,1,4.60,39.5,18,12,0.50,1.04,0.16,1.20
WR,19.90,0.34,17.10,1.46,0.57,0,0,39.5,18,13,0.77,0.63,0.23,0.86
WR,4.00,0.56,9.08,1.80,0.32,0,0,39.5,29,2,1.00,4.25,0.75,5.00
WR,1.80,0.77,14.60,2.33,0.28,0,0,39.5,18,6,0.17,4.03,0.25,4.28
WR,2.60,0.90,3.64,2.45,0.23,0,0,39.5,29,4,0.25,5.56,0.81,6.38
TE,11.80,0.54,5.42,1.79,0.42,2,7.00,39.5,29,9,0.56,0.83,0.37,1.20
TE,3.50,0.69,8.02,2.25,0.37,0,0,39.5,18,4,0.50,0.50,0.88,1.38
WR,3.10,0.93,4.18,2.61,0.39,1,3.10,39.5,29,1,1.00,-2.00,23.00,21.00
TE,1.70,0.52,5.40,1.78,0.45,0,0,46.5,,2,0.50,1.50,1.75,3.25
WR,19.80,0.54,18.22,1.85,0.45,1,13.40,46.5,,6,0.83,1.45,1.08,2.53
WR,2.60,0.94,6.90,2.97,0.24,0,0,46.5,,2,1.00,0.75,0.75,1.50
WR,2.50,0.62,9.52,1.97,0.38,0,0,46.5,,2,0.50,1.00,2.75,3.75
TE,10.60,0.49,17.18,1.62,0.40,1,3.10,46.5,,7,0.86,0.41,0.61,1.02
TE,2.80,0.33,2.44,1,1,0,0,46.5,,1,1.00,10.00,8.00,18.00
WR,12.00,0.54,7.60,1.91,0.38,0,0,43.5,21,7,0.71,1.86,0.12,1.98
WR,6.90,0.68,7.14,2.26,0.46,0,0,43.5,9,5,0.80,2.16,0.76,2.92
TE,6.20,0.40,3.56,1.68,0.57,0,0,43.5,21,4,0.75,1.63,0.94,2.56
TE,14.30,0.70,10.68,2.09,0.25,1,7.80,43.5,9,7,0.71,0.63,0.43,1.06
WR,6.30,0.53,14.26,1.64,0.41,0,0,43.5,9,5,0.60,0.12,1.24,1.36
WR,11.60,0.51,6.80,1.77,0.45,1,7.30,43.5,9,3,1.00,2.11,0.78,2.89
WR,6.20,0.83,6.28,1,1,1,3.20,43.5,21,4,0.50,4.38,0.38,4.75
TE,1.90,0.85,4.82,2.23,0.34,0,0,43.5,21,1,1.00,5.00,4.00,9.00
WR,1.50,0.75,8.86,2.04,0.19,0,0,43.5,21,2,0.50,2.50,0.00,2.50
WR,15.10,0.58,8.56,1.98,0.45,0,0,43.5,21,13,0.54,0.69,0.14,0.83
WR,11.50,0.56,14.60,1.90,0.41,1,6.80,43.5,9,5,0.60,3.60,0.28,3.88
WR,11.90,0.52,13.52,1.73,0.33,2,6.50,40.5,30,8,0.63,1.49,0.33,1.81
WR,0.70,1.08,8.34,2.58,0.34,0,0,40.5,23,3,0.00,3.33,0.00,3.33
TE,5.30,0.65,2.16,1.82,0.45,0,0,40.5,23,2,1.00,3.75,4.50,8.25
TE,12.40,1.00,3.58,2.82,0.33,1,12.40,40.5,30,1,1.00,24.00,30.00,54.00
WR,15.00,0.71,5.98,2.26,0.35,1,9.20,40.5,30,5,0.60,3.24,0.36,3.60
TE,11.70,0.63,9.32,1.85,0.34,0,0,40.5,23,8,0.88,0.53,0.30,0.83
WR,9.10,0.91,12.08,2.66,0.32,0,0,40.5,23,7,0.71,1.12,0.27,1.39
WR,13.80,0.76,6.62,2.30,0.32,1,3.60,40.5,30,9,0.78,1.33,0.12,1.46
TE,2.70,0.82,4.72,2.80,0.46,0,0,48,5,1,1.00,14.00,3.00,17.00
WR,12.20,1.25,0.96,3.61,0.09,1,9.50,48,5,4,0.50,5.13,0.75,5.88
WR,8.00,0.59,6.96,1.83,0.15,0,0,48,5,6,0.67,0.31,0.92,1.22
WR,24.60,0.34,15.22,1.46,0.57,2,14.90,48,5,8,1.00,0.00,0.72,0.72
WR,4.80,0.58,14.70,1.91,0.36,1,4.80,48,29,7,0.14,3.61,0.02,3.63
WR,3.80,0.77,15.00,2.33,0.28,0,0,48,5,4,0.50,4.06,0.00,4.06
TE,2.20,1.30,2.46,3.24,0.15,0,0,48,5,1,1.00,1.00,9.00,10.00
TE,3.00,0.70,5.48,2.30,0.36,0,0,48,29,5,0.40,0.76,0.28,1.04
WR,1.10,0.68,12.68,1.87,0.16,0,0,48,29,5,0.20,4.28,0.00,4.28
TE,3.10,0.69,11.48,2.25,0.37,0,0,48,5,4,0.50,4.00,0.13,4.13
WR,13.60,0.61,7.90,1.90,0.40,2,6.90,48,29,9,0.67,0.89,0.31,1.20
WR,5.70,0.63,9.84,1.89,0.26,0,0,43,7,11,0.27,0.97,0.06,1.03
