season,player,tm,fantpos,g,rush_att,rush_yds,y_a,rush_td,tgt,rec,yds,rec_td,ppr
2017,Damiere Byrd,CAR,WR,8,1,12,12,0,17,10,105,2,39.7
2017,Virgil Green,DEN,TE,16,0,0,"",0,22,14,191,1,39.1
2017,Dion Sims,CHI,TE,14,0,0,"",0,29,15,180,1,39
2017,Vance McDonald,PIT,TE,10,0,0,"",0,24,14,188,1,38.8
2017,Travaris Cadet,2TM,RB,9,23,96,4.17,0,19,16,119,0,37.5
2017,Eli Rogers,PIT,WR,14,0,0,"",0,36,18,149,1,36.9
2017,Ryan Griffin,HOU,TE,7,0,0,"",0,26,13,158,1,36.8
2017,Alex Erickson,CIN,WR,16,5,16,3.2,0,16,12,180,1,35.6
2017,Jeff Heuerman,DEN,TE,14,0,0,"",0,21,9,142,2,35.2
2017,James OShaughnessy,JAX,TE,16,0,0,"",0,24,14,149,1,34.9
2017,Richard Rodgers,GNB,TE,15,0,0,"",0,19,12,160,1,34
2017,Brandon Marshall,NYG,WR,5,0,0,"",0,33,18,154,0,33.4
2017,Curtis Samuel,CAR,WR,9,4,64,16,0,26,15,115,0,32.9
2017,Elijhaa Penny,ARI,RB,16,31,124,4,2,6,4,38,0,32.2
2017,D.J. Foster,ARI,RB,7,6,19,3.17,0,28,17,133,0,32.2
2017,Thomas Rawls,SEA,RB,12,58,157,2.71,0,13,9,94,0,32.1
2017,Phillip Dorsett,NWE,WR,15,1,7,7,0,18,12,194,0,32.1
2017,Brent Celek,PHI,TE,16,0,0,"",0,24,13,130,1,32
2017,Tion Green,DET,RB,5,42,165,3.93,2,2,2,14,0,31.9
2017,Nick Vannett,SEA,TE,15,0,0,"",0,15,12,124,1,30.4
2017,Troy Niklas,ARI,TE,15,0,0,"",0,23,11,132,1,30.2
2017,Levine Toilolo,ATL,TE,15,0,0,"",0,14,12,122,1,30.2
2017,Josh Hill,NOR,TE,16,1,-8,-8,0,22,16,125,1,29.7
2017,Tommy Bohanon,JAX,RB,16,5,5,1,2,11,6,43,1,28.8
2017,Anthony Fasano,MIA,TE,16,0,0,"",0,16,12,107,1,28.7
2017,Eddie Lacy,SEA,RB,9,69,179,2.59,0,6,6,47,0,28.6
2017,Chris Conley,KAN,WR,5,0,0,"",0,16,11,175,0,28.5
2017,Kamar Aiken,IND,WR,15,0,0,"",0,44,15,133,0,28.3
2017,Maxx Williams,BAL,TE,11,2,6,3,0,18,15,86,1,28.2
2017,Terrance West,BAL,RB,5,39,138,3.54,2,4,2,23,0,28.1
2017,Jaydon Mickens,JAX,WR,10,0,0,"",0,11,6,77,2,27.7
2017,Josh Reynolds,LAR,WR,16,0,0,"",0,24,11,104,1,27.4
2017,Jordan Taylor,DEN,WR,10,0,0,"",0,20,13,142,0,27.2
2017,Tommylee Lewis,NOR,WR,15,2,14,7,0,14,10,116,1,27
2017,C.J. Fiedorowicz,HOU,TE,5,0,0,"",0,22,14,127,0,26.7
2017,Louis Murphy,SFO,WR,7,0,0,"",0,17,8,121,1,26.1
2017,Eric Tomlinson,NYJ,TE,14,0,0,"",0,11,8,121,1,26.1
2017,Robert Turbin,IND,RB,6,23,53,2.3,1,11,9,56,0,25.9
2017,Daniel Brown,CHI,TE,14,0,0,"",0,20,13,129,0,25.9
2017,David Morgan,MIN,TE,15,0,0,"",0,12,10,95,1,25.5
2017,C.J. Uzomah,CIN,TE,14,0,0,"",0,15,10,92,1,25.2
2017,Brandon Williams,IND,TE,14,0,0,"",0,17,13,121,0,25.1
2017,Dwayne Allen,NWE,TE,16,0,0,"",0,22,10,86,1,24.6
2017,Pharoh Cooper,LAR,WR,16,1,6,6,0,19,11,84,0,24
2017,Niles Paul,WAS,TE,14,2,4,2,0,19,13,94,0,22.8
2017,Tre McBride,CHI,WR,8,0,0,"",0,15,8,144,0,22.4
2017,Kenjon Barner,PHI,RB,13,16,57,3.56,1,8,5,56,0,22.3
2017,Paul Perkins,NYG,RB,11,41,90,2.2,0,10,8,46,0,21.6
2017,Kaelin Clay,2TM,WR,13,3,27,9,0,19,6,85,0,21.2
2017,C.J. Ham,MIN,RB,16,7,13,1.86,1,8,7,68,0,21.1
2017,Brenton Bersin,CAR,WR,8,0,0,"",0,14,8,128,0,20.8
2017,Chris Johnson,ARI,RB,4,45,114,2.53,0,6,5,43,0,20.7
2017,Anthony Sherman,KAN,RB,16,14,40,2.86,1,8,6,47,0,20.7
2017,Mike Williams,LAC,WR,10,0,0,"",0,23,11,95,0,20.5
2017,Brandon Tate,BUF,WR,13,0,0,"",0,14,6,81,1,20.1
2017,Logan Thomas,BUF,TE,12,0,0,"",0,9,7,67,1,19.7
2017,Jamize Olawale,OAK,RB,12,9,43,4.78,1,7,6,33,0,19.6
2017,James Hanna,DAL,TE,16,0,0,"",0,9,4,88,1,18.8
2017,Josh Malone,CIN,WR,11,2,2,1,0,17,6,63,1,18.5
2017,Darren Sproles,PHI,RB,3,15,61,4.07,0,12,7,73,0,18.4
2017,Chad Hansen,NYJ,WR,15,0,0,"",0,17,9,94,0,18.4
2017,Travis Rudolph,NYG,WR,7,0,0,"",0,21,8,101,0,18.1
2017,Austin Traylor,DEN,TE,7,0,0,"",0,13,8,100,0,18
2017,Michael Floyd,MIN,WR,11,0,0,"",0,17,10,78,0,17.8
2017,Breshad Perriman,BAL,WR,11,0,0,"",0,35,10,77,0,17.7
2017,Fozzy Whittaker,CAR,RB,12,7,18,2.57,0,6,5,47,1,17.5
2017,Kasen Williams,CLE,WR,7,0,0,"",0,18,9,84,0,17.4
2017,Jeremy Hill,CIN,RB,7,37,116,3.14,0,4,4,16,0,17.2
2017,Michael Hoomanawanui,NOR,TE,14,0,0,"",0,10,6,52,1,17.2
2017,Jerell Adams,NYG,TE,16,0,0,"",0,11,8,92,0,17.2
2017,C.J. Prosise,SEA,RB,5,11,23,2.09,0,11,6,87,0,17
2017,Clive Walford,OAK,TE,13,0,0,"",0,13,9,80,0,17
