game_id,season,player_id,ppr_points,team,position,full_player_name
2009091305,2009,00-0019641,22.70000000000000000000,NYJ,RB,Thomas Jones
2009091305,2009,00-0021175,4.40000000000000000000,HOU,WR,Andre Davis
2009091305,2009,00-0022044,7.50000000000000000000,HOU,WR,Andre Johnson
2009091305,2009,00-0022092,2.60000000000000000000,HOU,RB,Chris Brown
2009091305,2009,00-0022787,5.24000000000000000000,HOU,QB,Matt Schaub
2009091305,2009,00-0022811,15.00000000000000000000,NYJ,WR,Jerricho Cotchery
2009091305,2009,00-0024313,8.40000000000000000000,HOU,TE,Owen Daniels
2009091305,2009,00-0024318,1.5000000000000000,NYJ,WR,Brad Smith
2009091305,2009,00-0024332,12.40000000000000000000,NYJ,RB,Leon Washington
2009091305,2009,00-0024465,2.4000000000000000,HOU,WR,David Anderson
2009091305,2009,00-0025622,16.40000000000000000000,CLE,WR,Chansi Stuckey
2009091305,2009,00-0026170,13.4000000000000000,NYJ,TE,Dustin Keller
2009091305,2009,00-0026229,6.20000000000000000000,HOU,RB,Steve Slaton
2009091305,2009,00-0026898,16.08000000000000000000,NYJ,QB,Mark Sanchez
2009091306,2009,00-0007681,7.70000000000000000000,JAC,WR,Torry Holt
2009091306,2009,00-0010346,14.04000000000000000000,IND,QB,Peyton Manning
2009091306,2009,00-0020498,32.20000000000000000000,IND,WR,Reggie Wayne
2009091306,2009,00-0021231,6.28000000000000000000,JAC,QB,David Garrard
2009091306,2009,00-0022165,7.90000000000000000000,IND,TE,Dallas Clark
2009091306,2009,00-0022897,1.90000000000000000000,JAC,FB,Greg Jones
2009091306,2009,00-0023442,2.00000000000000000000,JAC,WR,Troy Williamson
2009091306,2009,00-0024103,0.30000000000000000000,JAC,RB,Montell Owens
2009091306,2009,00-0024243,5.30000000000000000000,JAC,TE,Marcedes Lewis
2009091306,2009,00-0024245,16.70000000000000000000,IND,RB,Joseph Addai
2009091306,2009,00-0024275,23.30000000000000000000,JAC,RB,Maurice Jones-Drew
2009091306,2009,00-0024529,1.40000000000000000000,IND,TE,Gijon Robinson
2009091306,2009,00-0026100,1.70000000000000000000,JAC,WR,Nate Hughes
2009091306,2009,00-0026267,1.60000000000000000000,IND,TE,Jacob Tamme
2009091306,2009,00-0026345,5.40000000000000000000,IND,WR,Pierre Garcon
2009091306,2009,00-0027003,6.90000000000000000000,IND,RB,Donald Brown
2009091306,2009,00-0027092,3.50000000000000000000,IND,WR,Austin Collie
2009091307,2009,00-0020507,13.50000000000000000000,NO,FB,Heath Evans
2009091307,2009,00-0020531,36.32000000000000000000,NO,QB,Drew Brees
2009091307,2009,00-0021148,19.10000000000000000000,NO,TE,Jeremy Shockey
2009091307,2009,00-0021525,2.1000000000000000,DET,TE,Casey Fitzsimmons
2009091307,2009,00-0022156,8.50000000000000000000,DET,WR,Bryant Johnson
2009091307,2009,00-0022929,21.30000000000000000000,NO,WR,Devery Henderson
2009091307,2009,00-0023310,5.8000000000000000,NO,WR,Lance Moore
2009091307,2009,00-0024011,12.30000000000000000000,NO,RB,Mike Bell
2009091307,2009,00-0024217,11.90000000000000000000,NO,RB,Reggie Bush
2009091307,2009,00-0024301,2.5000000000000000,NO,TE,David Thomas
2009091307,2009,00-0024466,12.00000000000000000000,NO,WR,Marques Colston
2009091307,2009,00-0025389,12.00000000000000000000,DET,WR,Calvin Johnson
2009091307,2009,00-0025414,13.1000000000000000,NO,WR,Robert Meachem
2009091307,2009,00-0026204,20.20000000000000000000,DET,RB,Kevin Smith
2009091307,2009,00-0026286,0.40000000000000000000,DET,FB,Jerome Felton
2009091307,2009,00-0026498,12.30000000000000000000,DET,QB,Matthew Stafford
2009091307,2009,00-0027129,0.90000000000000000000,DET,RB,Aaron Brown
2009091308,2009,00-0021159,8.10000000000000000000,TB,TE,Jerramy Stevens
2009091308,2009,00-0021191,4.90000000000000000000,TB,WR,Antonio Bryant
2009091308,2009,00-0021678,26.32000000000000000000,DAL,QB,Tony Romo
2009091308,2009,00-0021755,0.10000000000000000000,TB,RB,Earnest Graham
2009091308,2009,00-0022003,1.40000000000000000000,TB,FB,B.J. Askew
2009091308,2009,00-0022127,12.10000000000000000000,DAL,TE,Jason Witten
2009091308,2009,00-0022177,15.34000000000000000000,TB,QB,Byron Leftwich
2009091308,2009,00-0022725,14.30000000000000000000,TB,WR,Michael Clayton
2009091308,2009,00-0022766,24.00000000000000000000,DAL,WR,Patrick Crayton
2009091308,2009,00-0022770,16.30000000000000000000,TB,RB,Derrick Ward
2009091308,2009,00-0022909,17.60000000000000000000,DAL,WR,Roy Williams
2009091308,2009,00-0022922,14.70000000000000000000,TB,TE,Kellen Winslow
2009091308,2009,00-0023440,15.70000000000000000000,TB,RB,Cadillac Williams
2009091308,2009,00-0023544,13.90000000000000000000,DAL,RB,Marion Barber
2009091308,2009,00-0023790,2.7000000000000000,TB,WR,Brian Clark
2009091308,2009,00-0023921,11.2000000000000000,DAL,WR,Miles Austin
2009091308,2009,00-0024305,2.3000000000000000,TB,WR,Maurice Stovall
2009091308,2009,00-0026113,1.70000000000000000000,TB,RB,Clifton Smith
2009091308,2009,00-0026162,2.20000000000000000000,DAL,RB,Felix Jones
2009091308,2009,00-0026201,2.3000000000000000,DAL,TE,Martellus Bennett
2009091308,2009,00-0026262,3.60000000000000000000,DAL,RB,Tashard Choice
2009091308,2009,00-0026953,5.50000000000000000000,TB,WR,Sammie Stroughter
2009091309,2009,00-0002099,10.60000000000000000000,SF,WR,Isaac Bruce
2009091309,2009,00-0017200,11.12000000000000000000,ARI,QB,Kurt Warner
2009091309,2009,00-0020508,0.20000000000000000000,SF,FB,Moran Norris
2009091309,2009,00-0020679,12.36000000000000000000,SF,QB,Shaun Hill
2009091309,2009,00-0021647,12.40000000000000000000,ARI,WR,Jerheme Urban
2009091309,2009,00-0022064,4.20000000000000000000,SF,WR,Arnaz Battle
2009091309,2009,00-0022084,3.90000000000000000000,ARI,WR,Anquan Boldin
