game_id,receiver_player_id,hv_plays,avg_rz_targets,hv_plays_moving_avg16,hv_plays_moving_avg8,hv_plays_moving_avg4
2019111705,00-0027981,1,1.71,1.19,1.13,1.25
2014112306,00-0029910,2,1.00,1.45,1.50,1.50
2014092110,00-0022921,1,2.09,1.44,1.63,1.75
2009110111,00-0025549,2,2.00,1.25,1.25,1.25
2017102909,00-0032760,1,1.75,1.00,1.00,1.00
2014100505,00-0030216,1,1.00,1.00,1.00,1.00
2018123006,00-0028237,1,1.43,1.56,1.38,1.25
2011100900,00-0026901,1,1.20,1.94,2.00,2.00
2014112000,00-0025465,1,1.66,1.75,1.63,1.75
2009121312,00-0022127,1,1.25,1.00,1.00,1.00
2014091500,00-0030061,3,1.20,1.50,1.50,1.50
2016112707,00-0027006,1,1.46,1.38,1.63,2.00
2011091105,00-0026184,2,1.29,1.56,1.63,1.25
2009122800,00-0021314,1,1.40,1.00,1.00,1.00
2015092010,00-0020337,4,1.56,1.50,2.00,2.00
2015122002,00-0029137,1,2.00,2.00,2.00,1.75
2015122001,00-0031051,1,1.29,1.50,1.75,1.50
2017010113,00-0028249,1,1.33,1.00,1.00,1.00
2009112210,00-0021547,1,1.25,1.67,1.67,1.50
2012111110,00-0026986,1,1.62,1.38,1.50,1.50
2011010211,00-0006101,2,2.00,1.23,1.38,1.75
2017123114,00-0028903,1,1.21,1.25,1.13,1.25
2018101100,00-0031344,1,1.17,1.14,1.14,1.25
2011091201,00-0026393,1,1.00,1.25,1.25,1.25
2013122910,00-0022811,1,1.55,1.69,1.88,2.50
2019111000,00-0033556,1,1.75,1.50,1.38,1.50
2013121511,00-0029391,1,1.00,1.67,1.67,1.67
2013111002,00-0029883,1,2.00,1.50,1.50,1.50
2012093003,00-0026186,1,1.50,1.73,1.63,1.75
2019102008,00-0033858,2,1.13,1.40,1.40,1.50
2016010312,00-0032055,2,1.38,1.33,1.33,1.25
2009112904,00-0026913,1,1.33,1.33,1.33,1.33
2015091312,00-0029004,1,1.25,1.00,1.00,1.00
2018111104,00-0033217,2,1.00,1.00,1.00,1.00
2018102107,00-0028116,1,1.25,1.31,1.38,1.75
2010112104,00-0026367,2,1.00,1.00,1.00,1.00
2018101406,00-0028825,2,1.39,1.38,1.13,1.00
2015112602,00-0029137,2,2.04,1.88,2.13,2.25
2010102403,00-0025410,3,1.50,1.30,1.25,1.00
2016092513,00-0029000,1,1.52,1.53,1.63,1.50
2010111404,00-0026298,1,1.00,1.00,1.00,1.00
2015112210,00-0030470,2,1.00,1.00,1.00,1.00
2013120807,00-0026364,1,1.63,1.31,1.63,1.75
2011100903,00-0027873,1,1.36,1.44,1.50,2.00
2018120209,00-0029572,1,1.14,1.19,1.13,1.25
2019112405,00-0034827,3,1.78,1.33,1.38,1.00
2014092200,00-0026201,2,1.59,1.69,1.38,1.50
2018093012,00-0033857,1,2.27,1.67,2.00,2.25
2011010208,00-0025540,1,1.61,1.38,1.13,1.25
2019122205,00-0027944,3,1.97,1.69,1.25,1.25
2017121007,00-0030107,1,1.55,1.19,1.00,1.00
2015102600,00-0031051,2,1.22,1.31,1.25,1.50
2010100307,00-0023457,1,1.57,1.50,1.50,2.00
2016102302,00-0027691,1,1.24,1.31,1.25,1.50
2017100200,00-0028825,1,1.54,1.50,1.50,1.50
2010110706,00-0027702,1,1.20,1.33,1.33,1.50
2018102108,00-0030061,2,1.60,1.38,1.50,1.00
2016112010,00-0032218,2,1.55,1.36,1.50,1.25
2016110700,00-0027696,2,1.87,1.75,1.75,1.75
2015091303,00-0031382,1,1.40,1.57,1.57,1.75
2014121500,00-0030216,2,1.00,1.00,1.00,1.00
2015121304,00-0030855,1,2.00,1.00,1.00,1.00
2013110305,00-0026019,1,1.82,1.31,1.38,1.75
2012101400,00-0028086,2,1.40,2.14,2.14,2.00
2012111102,00-0027006,1,1.50,1.94,2.25,2.00
2012110402,00-0028052,2,1.00,1.20,1.20,1.25
2012122313,00-0024221,1,1.29,1.69,1.75,1.75
2013092205,00-0030431,1,1.50,1.00,1.00,1.00
2018090907,00-0033839,1,1.33,1.50,1.50,1.50
2011121807,00-0024287,2,1.00,1.20,1.20,1.25
2016091812,00-0021547,1,1.68,1.88,1.75,1.50
2011112000,00-0027981,1,1.00,1.00,1.00,1.00
2011122411,00-0024324,1,1.67,1.44,1.38,1.75
2018110409,00-0033895,1,1.30,1.25,1.25,1.25
2014092109,00-0027985,1,1.10,1.00,1.00,1.00
2011122408,00-0026221,2,1.21,1.31,1.25,1.50
2019121511,00-0033943,1,2.00,1.42,1.38,1.25
2013112407,00-0026201,2,1.68,1.53,1.88,1.25
2010091912,00-0012478,2,1.75,1.33,1.33,1.50
2013100606,00-0027725,1,1.21,1.13,1.13,1.00
2016010309,00-0026184,1,1.34,1.31,1.13,1.25
2019110308,00-0032211,3,1.27,1.63,1.63,1.75
2017091713,00-0032058,1,1.17,1.38,1.38,1.00
2011121811,00-0025860,1,1.14,1.00,1.00,1.00
2009101807,00-0020494,1,1.00,1.75,1.75,1.75
2012111106,00-0027944,1,1.58,2.00,2.13,1.50
2018091607,00-0030564,3,1.76,2.06,2.63,2.75
2016101606,00-0031235,3,2.21,2.06,2.00,1.50
2014121411,00-0027651,1,1.32,1.13,1.13,1.25
2010100303,00-0026182,3,1.67,1.67,1.67,1.67
2018100709,00-0031549,1,1.50,1.25,1.50,1.75
2009111600,00-0027026,1,1.33,2.50,2.50,2.50
2017091007,00-0031544,2,1.26,1.88,2.00,1.75
2013110301,00-0025418,3,1.71,1.31,1.25,1.25
2017121710,00-0033288,1,1.86,1.25,1.25,1.25
2018092310,00-0030431,4,1.37,1.63,1.75,1.50
2012120207,00-0028112,1,1.00,1.33,1.33,1.50
2012122301,00-0025418,1,1.78,1.25,1.38,1.00
2011100909,00-0022427,2,1.88,1.94,2.63,4.00
2019122912,00-0032054,4,1.10,1.25,1.38,1.75
2013092212,00-0027891,2,1.50,1.25,1.25,1.25
2011121809,00-0027712,1,1.00,1.00,1.00,1.00
2010112112,00-0027092,1,1.83,1.60,1.88,2.00
2017110504,00-0033110,1,1.00,1.50,1.50,1.50
2012101410,00-0026852,1,1.00,1.00,1.00,1.00
2015091309,00-0030400,1,1.60,1.44,1.25,1.25
2019091511,00-0027685,2,1.71,1.94,2.13,2.25
2011112002,00-0024268,1,1.47,1.44,1.50,1.50
2017122408,00-0031068,2,1.10,1.17,1.13,1.25
2011091807,00-0026231,1,1.73,1.67,1.88,2.00
2015110803,00-0027732,1,1.40,1.00,1.00,1.00
2017120301,00-0032398,1,2.00,1.50,1.50,1.50
2019092912,00-0032765,1,2.09,2.06,1.88,1.75
2019111100,00-0035719,2,1.50,2.00,2.00,2.00
2015110107,00-0030525,2,2.29,1.44,1.38,1.50
2013112409,00-0027155,1,1.00,1.00,1.00,1.00
2009121304,00-0022165,4,1.00,1.25,1.25,1.00
2017102905,00-0031285,1,1.46,1.18,1.25,1.25
2009101109,00-0026229,1,1.00,1.00,1.00,1.00
2011091801,00-0026364,1,1.73,1.60,1.75,1.75
2016010314,00-0022921,1,1.97,1.94,1.38,1.25
2010110705,00-0026998,3,1.70,1.62,1.75,1.75
2016102307,00-0030578,1,1.55,1.31,1.13,1.00
2013120500,00-0024243,2,1.46,1.38,1.75,2.25
2019122915,00-0033288,1,1.80,1.88,2.00,2.50
2019121513,00-0027981,2,1.70,1.25,1.25,1.25
2015120609,00-0029738,1,1.00,1.50,1.50,1.50
2011010200,00-0026000,1,1.33,1.18,1.25,1.00
2019092212,00-0030068,1,1.30,1.31,1.50,1.50
2011120413,00-0027092,1,1.89,1.69,1.88,1.75
2012110500,00-0026189,1,1.46,1.50,1.25,1.50
2019090809,00-0029293,2,1.50,1.50,1.25,1.25
2015112900,00-0029262,1,1.58,1.75,2.00,1.50
2015102501,00-0027006,1,1.42,1.44,1.50,1.25
2016121112,00-0031570,1,1.10,1.20,1.20,1.25
2013101310,00-0030000,2,3.00,1.67,1.67,1.67
2018110410,00-0027150,1,1.89,1.50,1.50,1.75
2019101306,00-0029137,3,1.82,1.56,1.63,1.50
2009112911,00-0026195,1,1.33,1.00,1.00,1.00
2009120604,00-0023612,1,1.60,1.00,1.00,1.00
2009122011,00-0026178,1,1.38,1.67,1.67,1.67
2014092108,00-0026345,3,1.93,1.94,2.00,2.50
2010112200,00-0022766,2,1.25,1.64,1.75,1.50
2010110703,00-0026796,2,1.00,1.00,1.00,1.00
2013110303,00-0027696,2,1.88,1.81,2.25,2.50
2014110203,00-0026995,4,1.68,1.63,1.75,2.25
2019111006,00-0022921,1,1.88,1.63,1.50,2.00
2019112403,00-0033009,3,1.32,2.00,1.50,1.25
2019111007,00-0030506,1,1.55,2.13,2.00,1.75
2016111309,00-0030085,1,1.07,1.38,1.38,1.00
2010111409,00-0021213,1,1.33,1.00,1.00,1.00
2017102910,00-0027891,1,1.53,1.50,1.50,1.50
2017111905,00-0025396,2,1.42,1.50,1.38,1.50
2012121611,00-0022811,1,1.32,1.67,1.50,1.75
2009112906,00-0020494,1,1.20,1.43,1.43,1.00
2019121200,00-0034631,1,1.00,1.00,1.00,1.00
2017102905,00-0032058,1,1.14,1.27,1.25,1.00
2018102104,00-0032209,1,1.36,1.00,1.00,1.00
2012102802,00-0029664,1,1.33,1.33,1.33,1.33
2014101907,00-0029159,1,1.20,1.40,1.40,1.50
2011100901,00-0026796,2,1.18,1.40,1.40,1.50
2016101612,00-0029615,1,1.25,1.43,1.43,1.75
2010122608,00-0027076,3,1.29,1.40,1.25,1.25
2009100500,00-0026998,1,1.50,2.00,2.00,2.00
2019111700,00-0030564,1,1.80,1.94,2.13,1.50
2014122813,00-0027685,1,1.51,1.75,2.25,1.75
2018123015,00-0022921,1,1.90,1.94,1.75,1.75
2018102100,00-0030279,1,1.75,1.94,2.38,2.25
2017100800,00-0028112,1,1.46,1.44,1.38,1.00
2013111006,00-0022811,2,1.48,1.50,1.50,1.25
2018100708,00-0031166,1,1.50,1.06,1.00,1.00
2019100600,00-0032128,1,1.40,1.38,1.50,2.00
2012090911,00-0027089,1,1.56,1.31,1.00,1.00
2015112908,00-0030506,2,1.28,1.60,1.63,1.50
2014122103,00-0029432,1,1.00,1.00,1.00,1.00
2017091011,00-0031359,1,1.38,1.50,1.63,1.25
2019122908,00-0030279,1,1.77,1.81,1.63,1.25
2014102609,00-0031051,2,1.50,1.33,1.33,1.33
2009122708,00-0026995,3,1.33,1.33,1.33,1.25
2010091901,00-0026231,3,1.89,1.50,1.50,1.75
2014101905,00-0025637,1,1.38,1.14,1.13,1.25
2013112802,00-0026195,1,1.32,1.25,1.00,1.00
2019091506,00-0033881,1,1.27,1.56,1.25,1.50
2011101605,00-0026937,1,1.50,1.30,1.25,1.25
2009112601,00-0025425,1,1.00,2.00,2.00,2.00
2016112009,00-0030470,2,1.09,1.33,1.50,1.00
2011121805,00-0027888,2,1.11,1.33,1.33,1.33
2009101805,00-0026901,2,1.00,1.00,1.00,1.00
2017092402,00-0029697,1,1.71,1.38,1.25,1.50
2019092910,00-0031588,2,1.77,1.56,1.25,1.00
2010111407,00-0027695,1,1.75,1.00,1.00,1.00
2015120603,00-0029293,1,1.42,1.88,1.63,1.75
2013110303,00-0025414,1,1.20,1.50,1.75,2.25
2009112208,00-0021191,1,1.75,1.25,1.25,1.25
2016100900,00-0030992,1,1.22,1.38,1.38,1.25
2012102806,00-0027681,1,1.62,1.50,1.50,1.50
2011091806,00-0027888,1,1.00,2.00,2.00,2.00
2010100400,00-0017915,1,1.14,1.00,1.00,1.00
2014113003,00-0028043,2,1.29,1.18,1.25,1.50
2010101702,00-0020516,1,1.38,1.45,1.50,1.75
2014110210,00-0026373,1,1.25,1.00,1.00,1.00
2010101006,00-0022922,2,1.57,1.45,1.38,1.50
2009101100,00-0026237,1,2.00,1.00,1.00,1.00
2015120300,00-0027791,1,1.67,1.17,1.17,1.25
2016100911,00-0026176,1,1.77,1.94,1.88,1.50
2017102205,00-0032112,1,2.14,1.75,1.75,1.75
2013092903,00-0025399,1,1.29,1.20,1.13,1.00
2018091611,00-0026176,1,1.81,2.06,2.38,2.00
2014111000,00-0031299,5,1.60,1.25,1.25,1.25
2017100111,00-0029587,1,1.08,1.00,1.00,1.00
2019110700,00-0033090,1,1.52,1.69,2.00,2.25
2018111103,00-0026035,1,1.58,1.38,1.38,1.25
2014122813,00-0022427,1,1.74,1.81,1.38,1.25
2014101200,00-0026201,1,1.66,1.81,1.75,1.75
2014092810,00-0024466,1,1.87,1.56,1.75,1.25
2017102206,00-0028067,2,1.77,1.25,1.25,1.00
2015101110,00-0026393,1,1.36,1.31,1.13,1.25
2019122910,00-0035342,1,1.20,1.00,1.00,1.00
2017121013,00-0031577,1,1.46,1.00,1.00,1.00
2011112705,00-0021148,1,1.14,1.06,1.13,1.00
2012122200,00-0023462,2,1.80,1.81,1.63,1.25
2013120801,00-0027942,2,1.69,2.00,2.13,2.00
2018091602,00-0027981,1,1.65,1.44,1.25,1.50
2011122406,00-0024447,1,1.75,1.67,1.75,1.25
2015101101,00-0030047,2,1.00,1.00,1.00,1.00
2019092909,00-0031408,1,1.69,2.38,2.38,2.75
2015101804,00-0029293,2,1.50,1.73,1.50,1.50
2018102808,00-0027061,2,1.55,1.69,2.00,2.50
2019120109,00-0033699,1,1.29,1.33,1.38,1.25
2016102700,00-0027595,1,1.83,1.33,1.33,1.33
2012112507,00-0024315,1,1.17,1.00,1.00,1.00
2010010302,00-0027076,2,1.25,1.20,1.20,1.25
2018111808,00-0034348,2,4.00,1.25,1.25,1.25
2016121103,00-0022084,2,1.59,1.38,1.25,1.00
2016121802,00-0031912,1,1.71,1.14,1.14,1.25
2015112601,00-0027902,1,1.69,1.81,2.25,2.50
2014122808,00-0027758,1,1.65,1.56,1.38,1.25
2011120405,00-0026901,2,1.15,2.00,1.88,1.75
2015122703,00-0023367,2,1.42,1.50,1.63,1.75
2014121401,00-0030821,2,2.00,1.67,1.67,1.67
2015121303,00-0031062,1,1.50,2.00,2.00,2.00
2012123004,00-0022044,3,1.83,2.44,2.38,3.00
2016091811,00-0026986,1,1.45,1.38,1.38,1.00
2018111107,00-0033921,1,1.46,1.09,1.13,1.00
2009121700,00-0025466,1,1.38,2.14,2.14,2.25
2017102600,00-0022943,1,1.50,1.50,1.50,1.50
2014102606,00-0025516,1,1.46,1.25,1.38,1.50
2013121509,00-0023367,1,1.52,1.31,1.25,1.25
2016110601,00-0031782,3,2.00,2.00,2.00,2.00
2012101408,00-0028434,2,1.50,2.00,2.00,2.50
2012092000,00-0025418,1,1.73,1.31,1.13,1.00
2019102003,00-0031588,2,1.73,1.50,1.13,1.25
2010120504,00-0025540,1,1.60,1.43,1.38,1.00
2019092213,00-0034791,1,1.25,1.33,1.33,1.33
2017091701,00-0027675,1,1.33,1.00,1.00,1.00
2013121511,00-0026213,4,1.33,1.25,1.13,1.25
2018100706,00-0027874,2,2.00,1.44,1.38,1.50
2018100400,00-0031387,3,1.30,1.19,1.13,1.25
2012111801,00-0025465,1,1.68,1.81,2.00,2.25
2014091401,00-0024324,2,1.53,1.56,1.25,1.00
2014091404,00-0030578,1,1.71,1.67,1.67,1.75
2015110807,00-0031408,2,1.44,1.94,1.50,1.75
2010102412,00-0027753,1,1.00,1.00,1.00,1.00
2013093000,00-0027696,2,1.85,1.75,1.88,2.75
2018100703,00-0033885,1,1.29,1.29,1.29,1.50
2015121305,00-0028020,1,1.22,1.30,1.25,1.00
2010010313,00-0025486,1,1.50,1.00,1.00,1.00
2009110807,00-0024466,1,1.83,2.40,2.40,2.75
2013112410,00-0027902,1,1.69,1.88,2.00,1.75
2017110507,00-0027873,1,1.32,1.19,1.00,1.00
2018121607,00-0028116,1,1.23,1.31,1.50,1.50
2010092605,00-0024276,2,1.57,1.25,1.25,1.25
2013112408,00-0029638,1,1.56,1.33,1.50,1.00
2016103001,00-0031381,1,1.55,1.27,1.25,1.25
2018111805,00-0026189,1,1.43,1.75,1.63,1.25
2010120900,00-0026225,1,1.00,2.00,2.00,2.00
2019110304,00-0031547,1,1.52,1.19,1.13,1.00
2014110206,00-0029572,1,1.20,1.64,1.63,2.00
2016100204,00-0029580,2,1.50,1.38,1.38,1.50
2009112903,00-0022044,1,1.86,1.86,1.86,1.75
2014101209,00-0028263,3,1.14,1.63,1.63,1.00
2014121412,00-0028149,1,1.25,1.00,1.00,1.00
2014110902,00-0026072,1,1.10,1.00,1.00,1.00
2018120207,00-0030147,1,1.08,1.38,1.38,1.25
2018090911,00-0024334,1,1.98,1.88,1.50,1.50
2016010311,00-0029205,1,1.22,1.00,1.00,1.00
2015122710,00-0031381,1,1.57,1.38,1.38,1.75
2017091002,00-0026995,1,1.63,1.44,1.25,1.25
2016010308,00-0029262,2,1.57,1.75,1.50,1.50
2014092108,00-0023564,1,1.76,1.31,1.38,1.50
2011112004,00-0025439,1,1.75,1.00,1.00,1.00
2019101000,00-0027891,1,1.52,1.50,1.50,1.50
2011112800,00-0027005,1,1.47,2.19,1.63,1.75
2016112400,00-0029293,1,1.34,1.75,1.88,2.00
2013121505,00-0030578,1,1.60,1.75,1.75,1.75
2015101107,00-0030532,1,1.00,1.33,1.38,1.25
2011121110,00-0026221,1,1.24,1.33,1.50,1.50
2010102411,00-0021163,1,1.70,1.64,1.75,2.25
2018110401,00-0030710,2,1.29,1.20,1.25,1.25
2014122814,00-0022084,1,1.46,1.75,1.63,2.00
2017101505,00-0031236,1,1.32,1.81,1.88,1.75
2016100903,00-0027125,1,1.31,1.67,1.75,2.00
2011112003,00-0027997,1,1.00,1.00,1.00,1.00
2011101600,00-0027220,1,2.00,1.50,1.50,1.50
2011120411,00-0022127,1,1.31,1.75,1.75,1.75
2010112804,00-0024272,2,1.40,1.50,1.25,1.25
2011101602,00-0024243,1,1.44,1.38,1.38,1.25
2014120709,00-0028007,1,1.08,1.08,1.13,1.25
2012093008,00-0026393,1,1.08,1.22,1.25,1.25
2018120202,00-0031236,1,1.42,2.13,2.25,2.25
2011101606,00-0020337,1,1.53,1.75,2.13,3.25
2012090906,00-0028043,1,1.38,1.00,1.00,1.00
2016092501,00-0027675,1,1.32,1.06,1.00,1.00
2010102409,00-0023452,1,1.33,1.00,1.00,1.00
2016092200,00-0027150,1,1.98,1.88,1.88,1.75
2019112408,00-0033839,2,1.67,1.63,1.38,1.00
2015122005,00-0024389,2,1.48,1.63,1.75,1.75
2013092207,00-0022921,1,2.04,1.81,1.38,1.25
2014122101,00-0027891,1,1.42,1.63,1.88,1.50
2012111107,00-0024447,1,1.67,1.55,1.25,1.00
2015110101,00-0026019,1,1.82,1.25,1.13,1.25
2014092808,00-0027725,2,1.18,1.08,1.00,1.00
2011120404,00-0027675,1,1.50,1.00,1.00,1.00
2016091807,00-0024221,1,1.32,1.69,1.25,1.00
2016121807,00-0027891,2,1.51,1.38,1.63,1.75
2014120800,00-0026224,1,1.48,1.38,1.38,1.25
2018102806,00-0033881,1,1.30,1.78,1.88,2.00
2017091003,00-0027793,2,2.10,2.38,2.00,2.25
2017092406,00-0031273,1,1.60,1.46,1.25,1.50
2018090908,00-0031060,1,1.23,1.00,1.00,1.00
2015091301,00-0029795,1,1.40,1.00,1.00,1.00
2010120502,00-0024243,1,1.33,1.38,1.25,1.25
2012123006,00-0029262,2,1.20,1.00,1.00,1.00
2011100900,00-0026957,1,1.00,1.00,1.00,1.00
2011010204,00-0025460,1,1.29,1.27,1.25,1.25
2013092909,00-0027690,1,1.67,1.69,1.88,1.25
2019122205,00-0033681,1,1.13,1.56,1.50,1.25
2016100202,00-0026986,3,1.44,1.44,1.38,1.25
2019111707,00-0031941,1,1.66,1.63,1.50,2.00
2012110401,00-0022921,1,2.10,1.81,1.88,1.50
2015092004,00-0027994,1,1.73,1.18,1.25,1.00
2012102103,00-0023564,1,1.88,1.31,1.63,1.25
2017111600,00-0031373,1,1.69,1.69,1.88,2.25
2017122403,00-0030668,1,1.40,1.60,1.60,1.75
2009121400,00-0027007,1,1.00,1.00,1.00,1.00
2019092909,00-0033908,3,1.90,1.63,1.75,2.00
2011112011,00-0027758,2,1.40,1.50,1.50,1.50
2017123112,00-0031697,1,1.40,1.00,1.00,1.00
2016121200,00-0032054,1,1.00,1.25,1.25,1.25
2012111800,00-0025549,1,1.66,1.81,2.38,2.00
2015100404,00-0031339,1,1.20,1.83,1.83,1.75
2016092505,00-0028825,3,1.33,1.00,1.00,1.00
2010121905,00-0022738,2,1.25,1.25,1.25,1.25
2014110206,00-0028043,1,1.25,1.22,1.25,1.50
2009112202,00-0026996,2,1.33,1.50,1.50,1.50
2011121802,00-0020498,1,1.76,1.63,1.50,1.25
2019101301,00-0034753,2,1.33,1.58,1.63,2.25
2009112602,00-0024276,1,1.50,1.00,1.00,1.00
2011121111,00-0024756,1,1.00,1.00,1.00,1.00
2009102503,00-0023496,3,1.00,2.00,2.00,2.00
2012112503,00-0029707,3,1.20,1.67,1.67,1.67
2016122402,00-0031912,3,1.88,1.25,1.25,1.25
2012110405,00-0022084,1,1.56,1.38,1.25,1.50
2013101307,00-0023496,3,1.57,2.06,2.00,2.50
2013122202,00-0027942,2,1.74,2.06,2.13,2.00
2010101712,00-0022165,1,1.29,1.62,1.75,2.50
2017121800,00-0033879,1,1.00,2.00,2.00,2.00
2013100609,00-0027902,4,1.65,1.88,2.13,2.25
2010112106,00-0021508,1,1.00,1.00,1.00,1.00
2010010303,00-0026189,1,1.38,1.64,1.75,2.50
2014091412,00-0022044,1,1.92,2.56,2.38,1.75
2013092210,00-0029262,1,1.14,1.50,1.50,1.75
2017010107,00-0030542,1,1.37,1.44,1.38,1.00
2019101307,00-0022921,1,1.89,1.69,1.75,1.75
2017111208,00-0030564,2,1.77,1.69,2.13,3.00
2014112400,00-0027696,2,1.94,2.00,1.88,1.50
2019102002,00-0032543,2,1.00,1.00,1.00,1.00
2019112500,00-0027966,1,1.32,1.19,1.25,1.50
2018120909,00-0030279,2,1.71,2.00,1.63,1.75
2019121507,00-0035676,2,1.00,2.00,2.00,2.00
2010121902,00-0020397,1,1.61,1.63,1.50,1.50
2018092303,00-0029587,1,1.07,1.00,1.00,1.00
2019111710,00-0030288,1,1.13,1.00,1.00,1.00
2009111512,00-0022943,1,1.75,1.20,1.20,1.00
2015101106,00-0028237,2,1.57,1.17,1.17,1.00
2012121300,00-0027758,1,1.63,1.30,1.25,1.25
2012100704,00-0026998,2,1.50,1.38,1.63,1.50
2009112213,00-0025549,1,2.50,1.43,1.43,1.50
2016111700,00-0032765,1,2.25,1.25,1.25,1.25
2011100906,00-0025418,1,1.83,1.56,1.13,1.25
2017010101,00-0032054,1,1.00,1.20,1.20,1.25
2009121700,00-0027076,1,1.00,1.25,1.25,1.25
2012123002,00-0025460,1,1.39,1.31,1.25,1.50
2018093005,00-0033839,4,1.33,1.75,1.75,1.75
2011110607,00-0020438,1,1.75,1.40,1.38,1.25
2012110403,00-0024334,4,2.26,2.19,2.13,2.00
2014101200,00-0029137,2,2.07,1.81,1.13,1.00
2013122912,00-0028007,2,1.13,1.10,1.13,1.25
2014122103,00-0030422,1,1.00,1.00,1.00,1.00
2013102006,00-0028112,1,1.25,1.17,1.00,1.00
2019092902,00-0031062,1,1.54,1.06,1.13,1.00
2019100600,00-0031951,1,1.50,1.25,1.25,1.25
2016112401,00-0030472,3,1.92,1.94,1.75,1.50
2019090808,00-0030456,1,1.19,1.25,1.38,1.00
2017110509,00-0031060,1,1.23,1.00,1.00,1.00
2016103001,00-0031285,1,1.50,1.25,1.25,1.25
2017101900,00-0030669,1,1.33,1.18,1.25,1.25
2012123011,00-0027696,2,1.73,1.38,1.38,1.00
2013111001,00-0022165,1,1.35,1.19,1.38,1.50
2013100700,00-0027944,2,1.70,1.81,1.63,1.75
2019102705,00-0030108,3,1.36,1.19,1.13,1.00
2012100703,00-0027265,3,1.50,2.17,2.25,2.50
2011092503,00-0027077,2,1.47,1.31,1.38,1.50
2012120913,00-0025389,1,1.88,3.31,3.38,3.75
2012112503,00-0023367,2,1.59,1.50,1.50,1.00
2015112903,00-0023367,1,1.45,1.50,1.75,2.25
2018122314,00-0030506,1,1.56,2.00,2.25,2.25
2016103010,00-0033045,1,1.00,1.00,1.00,1.00
2019120100,00-0034753,1,1.42,1.63,1.63,1.50
2017110510,00-0031547,1,1.50,1.63,1.25,1.50
2009122002,00-0022084,1,1.80,1.33,1.33,1.50
2013120812,00-0027891,1,1.43,1.69,2.00,2.25
2010122611,00-0026235,3,1.73,1.64,1.75,1.75
2015091308,00-0030107,1,1.83,1.75,1.75,1.75
2014101206,00-0028067,2,2.15,1.80,1.88,2.25
2010103109,00-0027702,3,1.20,1.20,1.20,1.25
2010111500,00-0027029,2,1.22,1.00,1.00,1.00
2018092400,00-0031273,2,1.65,1.50,1.63,1.50
2018120908,00-0033881,2,1.25,1.58,1.63,1.00
2011100204,00-0027029,1,1.29,1.22,1.25,1.25
2013093000,00-0023564,3,1.78,1.38,1.13,1.00
2018101100,00-0031549,2,1.50,1.25,1.50,1.75
2013092908,00-0029708,1,1.23,1.11,1.13,1.00
2017121400,00-0027874,2,2.01,1.25,1.50,1.00
2015101107,00-0025465,1,1.62,1.56,1.63,1.75
2014100507,00-0027758,1,1.52,1.56,2.00,1.50
2018102804,00-0033589,3,1.00,1.00,1.00,1.00
2016122403,00-0029269,1,1.50,1.50,1.50,1.25
2013092910,00-0027215,1,1.00,1.17,1.17,1.00
2013122203,00-0027874,1,1.90,2.06,1.88,1.50
2016122410,00-0028434,3,1.74,2.00,2.50,2.25
2012112511,00-0026231,1,1.62,1.50,1.38,1.00
2017092411,00-0027985,2,1.13,1.06,1.13,1.25
2016092503,00-0022084,1,1.53,1.69,1.75,1.75
2012122313,00-0011754,1,1.59,1.63,1.50,1.50
2017112608,00-0031257,2,1.46,1.31,1.63,1.75
2016091811,00-0028263,1,1.06,1.44,1.25,1.50
2013100605,00-0029262,3,1.14,1.43,1.43,1.75
2013122900,00-0006101,1,1.95,1.38,1.38,1.00
2011100906,00-0024466,1,1.85,1.69,1.88,1.75
2015110106,00-0022943,3,1.36,1.38,1.38,1.75
2018123007,00-0034765,1,1.33,2.00,2.00,2.00
2016121100,00-0027793,2,2.11,2.31,2.13,1.75
2012122313,00-0025399,1,1.36,1.25,1.25,1.25
2018102806,00-0024221,1,1.30,1.63,1.50,1.50
2017100113,00-0028434,1,1.74,2.00,1.88,1.50
2019091508,00-0033871,1,1.58,1.73,2.00,2.00
2014090708,00-0027918,1,1.75,1.00,1.00,1.00
2019120102,00-0033009,1,1.30,2.00,1.50,1.75
2012121607,00-0029608,1,1.50,1.83,1.83,1.75
2013101303,00-0027985,1,1.14,1.00,1.00,1.00
2016091804,00-0028237,1,1.33,1.27,1.25,1.50
2015101809,00-0030279,1,1.65,2.00,2.13,2.25
2013121504,00-0027732,1,1.75,1.00,1.00,1.00
2014113010,00-0027656,1,1.95,2.00,2.25,3.00
2016121200,00-0028237,2,1.27,1.25,1.25,1.25
2013120106,00-0026189,1,1.47,1.81,2.38,2.75
2019111004,00-0027944,1,1.94,2.19,1.75,1.75
2013093000,00-0026937,1,1.33,1.25,1.38,1.75
2014122815,00-0031257,1,1.00,1.00,1.00,1.00
2010112109,00-0025410,3,1.75,1.43,1.38,1.75
2019090801,00-0031382,2,1.69,1.56,1.38,1.50
2019122915,00-0035640,2,1.78,1.27,1.25,1.25
2013110304,00-0027893,1,1.31,1.25,1.38,1.50
2010121202,00-0026901,2,1.18,1.69,1.88,2.25
2013112403,00-0026176,1,1.49,2.00,2.13,1.50
2016091106,00-0031023,2,1.00,1.00,1.00,1.00
2016111312,00-0026201,1,1.69,1.50,1.75,2.00
2009121306,00-0023474,1,1.33,1.00,1.00,1.00
2013120809,00-0026164,1,1.39,1.00,1.00,1.00
